INFO - 2021-01-26 18:21:06,728 - process: 27808 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-28 15:05:09,409 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 70
INFO - 2021-01-28 15:05:18,285 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 71
INFO - 2021-01-28 15:05:27,131 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 72
INFO - 2021-01-28 15:05:36,497 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 73
INFO - 2021-01-28 15:05:45,354 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 74
INFO - 2021-01-28 15:05:54,475 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 75
INFO - 2021-01-28 15:06:03,343 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 76
INFO - 2021-01-28 15:06:12,159 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 77
INFO - 2021-01-28 15:06:20,935 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 78
INFO - 2021-01-28 15:06:29,755 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 79
INFO - 2021-01-28 15:06:38,546 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 80
INFO - 2021-01-28 15:06:47,403 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 81
INFO - 2021-01-28 15:06:56,285 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 82
INFO - 2021-01-28 15:07:05,759 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 83
INFO - 2021-01-28 15:07:14,598 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 84
INFO - 2021-01-28 15:07:23,679 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 85
INFO - 2021-01-28 15:07:32,556 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 86
INFO - 2021-01-28 15:07:41,372 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 87
INFO - 2021-01-28 15:07:50,187 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 88
INFO - 2021-01-28 15:07:59,026 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 89
INFO - 2021-01-28 15:08:07,837 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 90
INFO - 2021-01-28 15:08:16,671 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 91
INFO - 2021-01-28 15:08:25,486 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 92
INFO - 2021-01-28 15:08:34,312 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 93
INFO - 2021-01-28 15:08:43,108 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 94
INFO - 2021-01-28 15:08:51,910 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 95
INFO - 2021-01-28 15:09:00,809 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 96
INFO - 2021-01-28 15:09:09,621 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 97
INFO - 2021-01-28 15:09:18,464 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 98
INFO - 2021-01-28 15:09:27,702 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 99
INFO - 2021-01-28 15:09:59,802 - process: 33712 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-28 15:10:08,721 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 0
INFO - 2021-01-28 15:10:17,569 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 1
INFO - 2021-01-28 15:10:26,544 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 2
INFO - 2021-01-28 15:10:35,404 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 3
INFO - 2021-01-28 15:10:44,202 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 4
INFO - 2021-01-28 15:10:53,005 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 5
INFO - 2021-01-28 15:11:01,831 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 6
INFO - 2021-01-28 15:11:10,647 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 7
INFO - 2021-01-28 15:11:19,441 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 8
INFO - 2021-01-28 15:11:28,269 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 9
INFO - 2021-01-28 15:11:37,077 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 10
INFO - 2021-01-28 15:11:46,332 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 11
INFO - 2021-01-28 15:11:56,837 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 12
INFO - 2021-01-28 15:12:07,420 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 13
INFO - 2021-01-28 15:12:16,915 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 14
INFO - 2021-01-28 15:12:26,018 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 15
INFO - 2021-01-28 15:12:35,305 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 16
INFO - 2021-01-28 15:12:44,445 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 17
INFO - 2021-01-28 15:12:53,510 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 18
INFO - 2021-01-28 15:13:02,546 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 19
INFO - 2021-01-28 15:13:11,545 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 20
INFO - 2021-01-28 15:13:20,520 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 21
INFO - 2021-01-28 15:13:29,684 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 22
INFO - 2021-01-28 15:13:38,918 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 23
INFO - 2021-01-28 15:13:47,874 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 24
INFO - 2021-01-28 15:13:56,827 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 25
INFO - 2021-01-28 15:14:05,726 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 26
INFO - 2021-01-28 15:14:14,626 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 27
INFO - 2021-01-28 15:14:23,557 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 28
INFO - 2021-01-28 15:14:32,528 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 29
INFO - 2021-01-28 15:14:41,395 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 30
INFO - 2021-01-28 15:14:50,262 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 31
INFO - 2021-01-28 15:14:59,196 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 32
INFO - 2021-01-28 15:15:08,048 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 33
INFO - 2021-01-28 15:15:17,252 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 34
INFO - 2021-01-28 15:15:26,388 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 35
INFO - 2021-01-28 15:15:36,918 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 36
INFO - 2021-01-28 15:15:46,506 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 37
INFO - 2021-01-28 15:15:55,931 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 38
INFO - 2021-01-28 15:16:05,200 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 39
INFO - 2021-01-28 15:16:15,925 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 40
INFO - 2021-01-28 15:16:27,152 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 41
INFO - 2021-01-28 15:16:36,628 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 42
INFO - 2021-01-28 15:16:45,746 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 43
INFO - 2021-01-28 15:16:54,594 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 44
INFO - 2021-01-28 15:17:03,978 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 45
INFO - 2021-01-28 15:17:13,247 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 46
INFO - 2021-01-28 15:17:22,274 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 47
INFO - 2021-01-28 15:17:31,595 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 48
INFO - 2021-01-28 15:17:40,460 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 49
INFO - 2021-01-28 15:17:49,215 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 50
INFO - 2021-01-28 15:17:58,018 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 51
INFO - 2021-01-28 15:18:06,909 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 52
INFO - 2021-01-28 15:18:16,100 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 53
INFO - 2021-01-28 15:18:25,067 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 54
INFO - 2021-01-28 15:18:34,041 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 55
INFO - 2021-01-28 15:18:42,997 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 56
INFO - 2021-01-28 15:18:51,939 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 57
INFO - 2021-01-28 15:19:00,886 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 58
INFO - 2021-01-28 15:19:09,858 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 59
INFO - 2021-01-28 15:19:18,840 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 60
INFO - 2021-01-28 15:19:27,777 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 61
INFO - 2021-01-28 15:19:36,735 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 62
INFO - 2021-01-28 15:19:45,729 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 63
INFO - 2021-01-28 15:19:54,596 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 64
INFO - 2021-01-28 15:20:03,557 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 65
INFO - 2021-01-28 15:20:12,508 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 66
INFO - 2021-01-28 15:20:21,393 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 67
INFO - 2021-01-28 15:20:30,261 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 68
INFO - 2021-01-28 15:20:39,185 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 69
INFO - 2021-01-28 15:20:48,043 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 70
INFO - 2021-01-28 15:20:56,918 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 71
INFO - 2021-01-28 15:21:05,752 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 72
INFO - 2021-01-28 15:21:14,581 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 73
INFO - 2021-01-28 15:21:23,453 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 74
INFO - 2021-01-28 15:21:33,365 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 75
INFO - 2021-01-28 15:21:42,400 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 76
INFO - 2021-01-28 15:21:51,418 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 77
INFO - 2021-01-28 15:22:00,390 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 78
INFO - 2021-01-28 15:22:09,189 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 79
INFO - 2021-01-28 15:22:18,046 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 80
INFO - 2021-01-28 15:22:26,793 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 81
INFO - 2021-01-28 15:22:35,503 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 82
INFO - 2021-01-28 15:22:44,396 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 83
INFO - 2021-01-28 15:22:53,246 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 84
INFO - 2021-01-28 15:23:02,000 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 85
INFO - 2021-01-28 15:23:10,919 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 86
INFO - 2021-01-28 15:23:20,204 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 87
INFO - 2021-01-28 15:23:30,687 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 88
INFO - 2021-01-28 15:23:40,905 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 89
INFO - 2021-01-28 15:23:50,083 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 90
INFO - 2021-01-28 15:23:59,066 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 91
INFO - 2021-01-28 15:24:08,161 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 92
INFO - 2021-01-28 15:24:17,047 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 93
INFO - 2021-01-28 15:24:28,798 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 94
INFO - 2021-01-28 15:24:40,155 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 95
INFO - 2021-01-28 15:24:50,825 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 96
INFO - 2021-01-28 15:25:03,187 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 97
INFO - 2021-01-28 15:25:20,858 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 98
INFO - 2021-01-28 15:25:33,257 - process: 33712 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 99
INFO - 2021-01-28 18:36:15,305 - process: 34585 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-28 18:36:33,053 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 0
INFO - 2021-01-28 18:36:50,642 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 1
INFO - 2021-01-28 18:37:08,278 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 2
INFO - 2021-01-28 18:37:25,878 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 3
INFO - 2021-01-28 18:37:43,543 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 4
INFO - 2021-01-28 18:38:01,728 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 5
INFO - 2021-01-28 18:38:19,537 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 6
INFO - 2021-01-28 18:38:37,252 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 7
INFO - 2021-01-28 18:38:56,240 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 8
INFO - 2021-01-28 18:39:15,991 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 9
INFO - 2021-01-28 18:39:35,533 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 10
INFO - 2021-01-28 18:39:53,730 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 11
INFO - 2021-01-28 18:40:12,085 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 12
INFO - 2021-01-28 18:40:32,638 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 13
INFO - 2021-01-28 18:40:51,719 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 14
INFO - 2021-01-28 18:41:10,035 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 15
INFO - 2021-01-28 18:41:27,710 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 16
INFO - 2021-01-28 18:41:45,331 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 17
INFO - 2021-01-28 18:42:03,224 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 18
INFO - 2021-01-28 18:42:21,316 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 19
INFO - 2021-01-28 18:42:39,090 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 20
INFO - 2021-01-28 18:42:56,743 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 21
INFO - 2021-01-28 18:43:14,733 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 22
INFO - 2021-01-28 18:43:32,609 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 23
INFO - 2021-01-28 18:43:50,724 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 24
INFO - 2021-01-28 18:44:08,975 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 25
INFO - 2021-01-28 18:44:26,531 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 26
INFO - 2021-01-28 18:44:44,434 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 27
INFO - 2021-01-28 18:45:01,953 - process: 34585 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_4_classes, epoch: 28
